subtitle,sq_mt_built,n_rooms,n_bathrooms,is_exact_address_hidden,street_name,floor,is_floor_under,is_rent_price_known,buy_price,buy_price_by_area,is_buy_price_known,house_type_id,is_renewal_needed,is_new_development,has_lift,is_exterior,energy_certificate,has_parking,price_m2,total_rooms,m2_per_room
Delicias,110.0,1,1.0,False,Calle de Tomás Bretón,4,False,False,382000,3473,True,Attic,False,False,True,True,C,True,3972.6,2.0,55.0
Delicias,110.0,1,1.0,False,Calle de Tomás Bretón,4,False,False,382000,3473,True,Attic,False,False,True,True,C,True,3972.6,2.0,55.0
Delicias,35.0,2,1.0,True,Ferrocarril,4,False,False,150000,4286,True,Flat,False,False,False,False,in process,False,3972.6,3.0,11.666666666666666
Delicias,59.0,2,2.0,True,Calle Párroco Eusebio Cuenca,0,True,False,190000,3220,True,Flat,False,False,False,True,F,False,3972.6,4.0,14.75
Delicias,150.0,4,3.0,False,Calle Amaltea,2,False,False,695000,4633,True,Flat,False,False,True,True,A,True,3972.6,7.0,21.428571428571427
Delicias,110.0,1,1.0,False,Calle tomas breton,4,False,False,375000,3409,True,Attic,False,False,True,True,in process,True,3972.6,2.0,55.0
Delicias,110.0,1,1.0,False,Calle de Tomás Bretón,4,False,False,382000,3473,True,Attic,False,False,True,True,in process,True,3972.6,2.0,55.0
Delicias,80.0,2,1.0,True,Calle de Embajadores,4,False,False,304900,3811,True,Flat,False,False,True,True,E,False,3972.6,3.0,26.666666666666668
Delicias,110.0,3,2.0,False,BOLIVAR,0,True,False,495000,4500,True,Flat,False,False,True,True,in process,False,3972.6,5.0,22.0
Delicias,111.0,3,1.0,True,Calle de Embajadores,3,False,False,420000,3784,True,Flat,True,False,True,True,D,False,3972.6,4.0,27.75
Delicias,59.0,2,2.0,False,Calle Párroco Eusebio Cuenca,0,True,False,190000,3220,True,Flat,True,False,True,False,not indicated,False,3972.6,4.0,14.75
Delicias,66.0,2,1.0,False,Embajadores,2,False,False,244900,3711,True,Flat,False,False,False,True,E,False,3972.6,3.0,22.0
Delicias,60.0,2,2.0,False,Calle Párroco Eusebio Cuenca,0,True,False,190000,3167,True,Flat,False,False,True,True,in process,False,3972.6,4.0,15.0
Delicias,157.0,3,2.0,False,Calle del General Palanca,3,False,False,452000,2879,True,Flat,False,False,True,True,in process,False,3972.6,5.0,31.4
Delicias,75.0,2,1.0,True,Calle de Cáceres,3,False,False,398000,5307,True,Flat,False,False,False,True,E,False,3972.6,3.0,25.0
Delicias,80.0,3,1.0,True,Calle de Embajadores,1,False,False,315000,3938,True,Flat,False,False,True,True,in process,False,3972.6,4.0,20.0
Delicias,90.0,2,2.0,False,Calle de Bolívar,5,False,False,458000,5089,True,Flat,False,False,True,False,in process,False,3972.6,4.0,22.5
Delicias,120.0,3,2.0,True,Calle Ferrocarril,4,False,False,460000,3833,True,Flat,True,False,True,True,in process,True,3972.6,5.0,24.0
Delicias,130.0,4,2.0,False,Calle Alejandro Ferrant,6,False,False,449000,3454,True,Flat,True,False,True,True,not indicated,False,3972.6,6.0,21.666666666666668
Delicias,80.0,2,1.0,True,Plaza BEATA MARÍA ANA DE JESÚS,5,False,False,355000,4438,True,Flat,False,False,True,True,in process,False,3972.6,3.0,26.666666666666668
Delicias,30.0,1,1.0,True,Calle ferrocarril,0,True,False,125000,4167,True,Flat,False,False,True,False,not indicated,False,3972.6,2.0,15.0
Delicias,79.0,2,1.0,True,Calle del General Lacy,0,True,False,325000,4114,True,Flat,True,False,True,True,in process,False,3972.6,3.0,26.333333333333332
Delicias,69.0,2,1.0,False,Calle de Embajadores,0,True,False,225000,3261,True,Flat,False,False,True,False,G,False,3972.6,3.0,23.0
Delicias,120.0,5,2.0,False,Paseo de las Delicias,4,False,False,415000,3458,True,Flat,False,False,True,True,not indicated,False,3972.6,7.0,17.142857142857142
Delicias,100.0,2,1.0,False,Paseo de las Delicias,7,False,False,634500,6345,True,Attic,False,False,True,True,not indicated,False,3972.6,3.0,33.333333333333336
Delicias,130.0,3,2.0,False,Calle de la Batalla del Salado,1,False,False,465000,3577,True,Flat,False,False,True,True,in process,False,3972.6,5.0,26.0
Delicias,102.0,4,2.0,False,Calle del Ferrocarril,5,False,False,450000,4412,True,Flat,True,False,True,False,in process,False,3972.6,6.0,17.0
Delicias,157.0,3,2.0,True,Calle del General Palanca,missing,missing,False,452000,2879,True,Flat,False,False,True,missing,G,False,3972.6,5.0,31.4
Delicias,140.0,3,2.0,True,Paseo de las Delicias,2,False,False,500000,3571,True,Flat,False,False,True,True,in process,False,3972.6,5.0,28.0
Delicias,190.0,3,2.0,True,Calle de Bolívar,6,False,False,420000,2211,True,Attic,True,False,True,True,not indicated,False,3972.6,5.0,38.0
Delicias,43.0,2,1.0,True,Paseo de las Delicias,0,True,False,88489,2058,True,Flat,False,False,False,missing,G,False,3972.6,3.0,14.333333333333334
Delicias,116.0,4,2.0,True,Paseo de las Delicias,1,False,False,310000,2672,True,Flat,True,False,True,True,in process,False,3972.6,6.0,19.333333333333332
Delicias,48.0,1,1.0,False,Calle de Embajadores,2,False,False,290000,6042,True,Flat,False,False,True,True,in process,True,3972.6,2.0,24.0
Delicias,36.0,2,1.0,False,Calle Juan de Vera,-1,True,False,115000,3194,True,Flat,False,False,True,False,not indicated,False,3972.6,3.0,12.0
Delicias,40.0,1,1.0,False,ramirez prado 13,2,False,False,165000,4125,True,Flat,False,False,False,True,in process,False,3972.6,2.0,20.0
Delicias,140.0,3,2.0,True,Paseo de las Delicias,2,False,False,500000,3571,True,Flat,False,False,True,True,in process,False,3972.6,5.0,28.0
Delicias,68.0,3,1.0,False,Calle Juan de Vera,6,False,False,274900,4043,True,Flat,False,False,True,True,in process,False,3972.6,4.0,17.0
Delicias,101.0,4,2.0,True,Calle Juan de Vera,0,True,False,378000,3743,True,Flat,False,False,True,missing,F,False,3972.6,6.0,16.833333333333332
Delicias,109.0,3,2.0,True,Calle de Bolívar,0,True,False,495000,4541,True,Flat,False,False,True,missing,C,False,3972.6,5.0,21.8
Delicias,109.0,3,2.0,False,Calle de Bolívar,2,False,False,495000,4541,True,Flat,False,False,True,missing,not indicated,False,3972.6,5.0,21.8
Delicias,150.0,3,2.0,False,Calle de las Nebulosas,6,False,False,650000,4333,True,Attic,False,False,True,True,C,True,3972.6,5.0,30.0
Delicias,75.0,3,2.0,False,Calle del Ferrocarril,5,False,False,390000,5200,True,Flat,False,False,True,True,in process,False,3972.6,5.0,15.0
Delicias,110.0,4,2.0,True,Paseo de las Delicias,1,False,False,392000,3564,True,Flat,True,False,True,True,in process,False,3972.6,6.0,18.333333333333332
Delicias,187.0,2,2.0,False,Calle del Cobre,0,True,False,610000,3262,True,Duplex,False,False,True,True,not indicated,True,3972.6,4.0,46.75
Delicias,64.0,3,1.0,False,Calle de Bustamante,2,False,False,240000,3750,True,Flat,False,False,True,False,E,False,3972.6,4.0,16.0
Delicias,80.0,2,1.0,False,Plaza Beata María Ana de Jesús,5,False,False,355000,4438,True,Flat,False,False,True,True,A,False,3972.6,3.0,26.666666666666668
Delicias,130.0,3,2.0,False,Calle del Ferrocarril,4,False,False,515000,3962,True,Flat,False,False,True,True,not indicated,True,3972.6,5.0,26.0
Delicias,40.0,1,1.0,False,Paseo de las Delicias,3,False,False,199000,4975,True,Flat,False,False,True,False,in process,False,3972.6,2.0,20.0
Delicias,157.0,3,2.0,False,Calle del General Palanca,3,False,False,452000,2879,True,Flat,False,missing,True,True,not indicated,False,3972.6,5.0,31.4
Delicias,140.0,4,3.0,False,Calle de Embajadores,2,False,False,420000,3000,True,Flat,False,False,True,True,in process,False,3972.6,7.0,20.0
Delicias,53.0,2,1.0,True,Calle de Embajadores,2,False,False,170900,3225,True,Flat,False,False,False,False,in process,False,3972.6,3.0,17.666666666666668
Delicias,45.0,1,1.0,False,Calle Estrella Denébola,4,False,False,295000,6556,True,Flat,False,False,True,True,not indicated,True,3972.6,2.0,22.5
Delicias,110.0,4,2.0,False,Paseo de las Delicias,1,False,False,370000,3364,True,Flat,False,False,True,True,in process,True,3972.6,6.0,18.333333333333332
Delicias,120.0,3,2.0,False,Calle de Embajadores,1,False,False,495000,4125,True,Flat,False,False,True,False,F,True,3972.6,5.0,24.0
Delicias,126.0,3,1.0,True,Calle Embajadores,3,False,False,341000,2706,True,Flat,False,False,True,True,E,False,3972.6,4.0,31.5
Delicias,40.0,1,1.0,True,Paseo de las Delicias,3,False,False,199000,4975,True,Flat,False,False,True,False,in process,False,3972.6,2.0,20.0
Delicias,34.0,2,1.0,True,caceres,0,True,False,120000,3529,True,Flat,False,False,False,False,in process,False,3972.6,3.0,11.333333333333334
Delicias,115.0,3,2.0,False,Paseo de las Delicias,3,False,False,421000,3661,True,Flat,False,False,True,True,not indicated,False,3972.6,5.0,23.0
Delicias,65.0,2,1.0,False,PARROCO EUSEBIO CUENCA,0,True,False,190000,2923,True,Flat,False,False,True,True,in process,False,3972.6,3.0,21.666666666666668
Delicias,159.0,3,2.0,False,GENERAL PALANCA,3,False,False,452000,2843,True,Flat,False,False,True,True,in process,False,3972.6,5.0,31.8
Delicias,67.0,2,2.0,True,Calle Párroco Eusebio Cuenca,0,True,False,190000,2836,True,Flat,False,False,False,True,F,False,3972.6,4.0,16.75
Delicias,89.0,3,2.0,False,Calle de Méndez Álvaro,2,False,False,450000,5056,True,Flat,False,False,True,True,not indicated,True,3972.6,5.0,17.8
Delicias,113.0,4,2.0,False,Paseo de las Delicias,2,False,False,440000,3894,True,Flat,False,False,True,True,E,False,3972.6,6.0,18.833333333333332
Delicias,80.0,2,1.0,False,Calle de Embajadores,1,False,False,335000,4188,True,Flat,False,False,True,False,E,False,3972.6,3.0,26.666666666666668
Delicias,59.0,2,2.0,True,Calle Párroco Eusebio Cuenca,0,True,False,190000,3220,True,Flat,False,False,True,True,E,False,3972.6,4.0,14.75
Delicias,73.0,2,1.0,True,GENERAL LACY,0,True,False,325000,4452,True,Flat,False,False,True,True,in process,False,3972.6,3.0,24.333333333333332
Delicias,70.0,2,1.0,False,Calle de la Batalla del Salado,3,False,False,340000,4857,True,Flat,False,False,True,True,not indicated,False,3972.6,3.0,23.333333333333332
Delicias,86.0,2,2.0,False,Calle del Hierro,2,False,False,385000,4477,True,Flat,False,False,True,False,not indicated,True,3972.6,4.0,21.5
Delicias,55.0,1,1.0,False,Calle Estrella Denébola,4,False,False,325000,5909,True,Flat,False,False,True,True,not indicated,True,3972.6,2.0,27.5
Delicias,112.0,3,2.0,False,Calle Alejandro Ferrant,2,False,False,345000,3080,True,Flat,True,False,True,True,in process,False,3972.6,5.0,22.4
Delicias,115.0,3,1.0,True,Calle de Embajadores,6,False,False,369000,3209,True,Flat,False,False,True,True,in process,False,3972.6,4.0,28.75
Delicias,50.0,2,1.0,False,Paseo de las Delicias,1,False,False,179000,3580,True,Flat,True,False,True,False,in process,False,3972.6,3.0,16.666666666666668
Delicias,102.0,3,2.0,True,Calle de Bustamante,4,False,False,410000,4020,True,Flat,False,False,True,True,E,True,3972.6,5.0,20.4
Delicias,125.0,4,2.0,False,Paseo de las Delicias,3,False,False,435000,3480,True,Flat,True,False,True,True,not indicated,False,3972.6,6.0,20.833333333333332
Delicias,85.0,2,2.0,False,mendez alvaro,2,False,False,460000,5412,True,Flat,False,False,True,True,A,False,3972.6,4.0,21.25
Delicias,130.0,4,2.0,True,Paseo de las Delicias,1,False,False,355900,2738,True,Flat,True,False,True,True,in process,False,3972.6,6.0,21.666666666666668
Delicias,130.0,4,2.0,True,Calle Embajadores,2,False,False,449900,3461,True,Flat,False,False,True,True,in process,False,3972.6,6.0,21.666666666666668
Delicias,116.0,3,2.0,True,Calle de Méndez Álvaro,3,False,False,489900,4223,True,Flat,False,False,True,True,B,True,3972.6,5.0,23.2
Delicias,64.0,1,1.0,False,Calle de las Nebulosas,2,False,False,329000,5141,True,Flat,False,False,True,False,in process,True,3972.6,2.0,32.0
Delicias,178.0,4,3.0,True,Calle del General Palanca,4,False,False,530000,2978,True,Flat,True,False,True,True,in process,False,3972.6,7.0,25.428571428571427
Delicias,157.0,3,2.0,False,Calle del General Palanca,3,False,False,452000,2879,True,Flat,False,False,True,True,not indicated,False,3972.6,5.0,31.4
Delicias,62.0,2,1.0,False,Caceres,2,False,False,250000,4032,True,Flat,False,False,True,False,in process,False,3972.6,3.0,20.666666666666668
Delicias,60.0,2,2.0,True,Calle Párroco Eusebio Cuenca,0,True,False,190000,3167,True,Flat,False,False,True,True,E,False,3972.6,4.0,15.0
Delicias,133.0,3,2.0,True,Calle de las Nebulosas,1,False,False,649000,4880,True,Flat,False,False,True,True,in process,True,3972.6,5.0,26.6
Delicias,93.0,2,2.0,False,missing,2,False,False,399900,4300,True,Flat,False,False,True,True,B,True,3972.6,4.0,23.25
Delicias,101.0,2,2.0,False,Delicias,7,False,False,439000,4347,True,Attic,False,False,True,True,in process,False,3972.6,4.0,25.25
Delicias,57.0,2,1.0,True,Paseo de las Delicias,3,False,False,235000,4123,True,Flat,False,False,True,False,in process,False,3972.6,3.0,19.0
Delicias,95.0,2,2.0,True,Calle Estrella Denébola,6,False,False,439000,4621,True,Duplex,False,False,True,True,A,True,3972.6,4.0,23.75
Delicias,73.0,2,2.0,False,Calle del Divino Vallés,6,False,False,270000,3699,True,Attic,False,False,True,True,in process,False,3972.6,4.0,18.25
Delicias,47.0,1,1.0,True,Calle de Tomás Bretón,0,True,False,175000,3723,True,Flat,False,False,True,False,not indicated,False,3972.6,2.0,23.5
Delicias,54.0,2,1.0,True,Calle Ciudad Real,0,True,False,176000,3259,True,Flat,False,False,False,False,in process,False,3972.6,3.0,18.0
Delicias,110.0,3,2.0,True,Calle Párroco Eusebio Cuenca,7,False,False,415000,3773,True,Flat,False,False,True,True,in process,True,3972.6,5.0,22.0
Delicias,113.0,3,2.0,True,Calle de Bolívar,2,False,False,439000,3885,True,Flat,True,False,True,True,C,False,3972.6,5.0,22.6
Delicias,111.0,2,2.0,True,Calle Párroco Eusebio Cuenca,1,False,False,367000,3306,True,Flat,False,False,True,True,in process,True,3972.6,4.0,27.75
Delicias,110.0,4,2.0,True,Paseo de las Delicias,6,False,False,419000,3809,True,Flat,False,missing,True,True,in process,False,3972.6,6.0,18.333333333333332
Delicias,52.0,2,1.0,True,CIUDAD REAL,0,True,False,154000,2962,True,Flat,False,False,True,False,D,False,3972.6,3.0,17.333333333333332
Delicias,71.0,3,1.0,True,Calle Juan de Vera,6,False,False,275000,3873,True,Flat,True,False,True,True,in process,False,3972.6,4.0,17.75
Delicias,117.0,4,2.0,True,Calle del Tejo,0,True,False,420000,3590,True,Flat,False,False,True,True,in process,True,3972.6,6.0,19.5
Delicias,157.0,3,2.0,True,Calle del General Palanca,3,False,False,452000,2879,True,Flat,True,False,True,True,not indicated,False,3972.6,5.0,31.4
Delicias,71.0,3,1.0,True,Calle Juan de Vera,6,False,False,275000,3873,True,Flat,True,False,True,True,in process,False,3972.6,4.0,17.75
Delicias,80.0,2,1.0,True,Plaza Beata María Ana de Jesús,5,False,False,355000,4438,True,Flat,False,False,True,True,E,False,3972.6,3.0,26.666666666666668
Delicias,43.0,1,1.0,True,Calle del General Palanca,1,False,False,230000,5349,True,Flat,False,False,True,False,in process,False,3972.6,2.0,21.5
Delicias,90.0,3,2.0,True,CACERES,4,False,False,379000,4211,True,Flat,False,False,True,True,in process,False,3972.6,5.0,18.0
Delicias,71.0,3,1.0,True,Calle Juan de Vera,6,False,False,275000,3873,True,Flat,True,False,True,True,in process,False,3972.6,4.0,17.75
Delicias,102.0,3,2.0,True,Calle Cáceres,1,False,False,360000,3529,True,Flat,True,False,True,True,F,False,3972.6,5.0,20.4
Delicias,31.0,1,1.0,True,Paseo de las Delicias,1,False,False,148000,4774,True,Flat,False,False,False,False,F,False,3972.6,2.0,15.5
Delicias,58.0,1,1.0,True,Calle de la Batalla del Salado,4,False,False,180000,3103,True,Flat,False,False,True,False,F,False,3972.6,2.0,29.0
Delicias,82.0,3,1.0,True,Plaza BEATA MARIA ANA DE JESUS,5,False,False,361500,4409,True,Flat,False,False,True,True,G,False,3972.6,4.0,20.5
Delicias,118.0,3,2.0,False,Paseo de las Delicias,5,False,False,365000,3093,True,Flat,True,False,True,True,E,True,3972.6,5.0,23.6
Delicias,50.0,1,1.0,True,Paseo DE LAS DELICIAS,1,False,False,200000,4000,True,Flat,False,False,True,False,E,False,3972.6,2.0,25.0
Delicias,130.0,4,2.0,True,Calle del Ferrocarril,4,False,False,450000,3462,True,Flat,True,False,True,True,not indicated,False,3972.6,6.0,21.666666666666668
Delicias,50.0,2,1.0,True,Paseo de las Delicias,0,True,False,174900,3498,True,Flat,False,False,True,False,in process,False,3972.6,3.0,16.666666666666668
Delicias,31.0,1,1.0,True,Paseo de las Delicias,1,False,False,148000,4774,True,Flat,False,False,False,False,F,False,3972.6,2.0,15.5
Delicias,185.0,2,2.0,True,Calle del Cobre,0,True,False,550000,2973,True,Duplex,False,False,True,True,in process,True,3972.6,4.0,46.25
Delicias,58.0,1,1.0,True,Calle de Cáceres,5,False,False,180000,3103,True,Flat,False,False,False,False,not indicated,False,3972.6,2.0,29.0
Delicias,84.0,3,1.0,True,Plaza de la Beata María Ana de Jesús,missing,missing,False,262000,3119,True,Flat,True,False,True,True,not indicated,False,3972.6,4.0,21.0
Delicias,130.0,3,2.0,True,Calle del Ferrocarril,4,False,False,500000,3846,True,Flat,False,False,True,True,E,True,3972.6,5.0,26.0
Delicias,110.0,3,2.0,True,Calle de Embajadores,2,False,False,450000,4091,True,Flat,False,False,True,True,in process,False,3972.6,5.0,22.0
Delicias,88.0,2,2.0,False,Calle Estrella Denébola,4,False,False,364000,4136,True,Flat,False,False,True,True,E,False,3972.6,4.0,22.0
Delicias,54.0,2,1.0,True,Paseo de las Delicias,missing,missing,False,180000,3333,True,Flat,False,missing,True,missing,E,False,3972.6,3.0,18.0
Delicias,174.0,3,2.0,False,Calle del General Palanca,3,False,False,452000,2598,True,Flat,True,False,True,True,D,False,3972.6,5.0,34.8
Delicias,76.0,2,2.0,True,Paseo de las Delicias,1,False,False,275000,3618,True,Flat,False,False,False,missing,E,False,3972.6,4.0,19.0
Delicias,165.0,3,2.0,True,Calle de las Nebulosas,0,True,False,680000,4121,True,Flat,False,False,True,True,in process,True,3972.6,5.0,33.0
Delicias,90.0,3,1.0,True,Paseo DE LAS DELICIAS,7,False,False,378000,4200,True,Flat,True,False,True,True,E,False,3972.6,4.0,22.5
Delicias,126.0,3,3.0,True,Calle del Cobre,missing,missing,False,425000,3373,True,Duplex,False,False,True,True,not indicated,True,3972.6,6.0,21.0
Delicias,150.0,3,2.0,True,circon,1,False,False,680000,4533,True,Flat,False,False,True,True,in process,True,3972.6,5.0,30.0
Delicias,91.0,3,1.0,True,Batalla del Salado,3,False,False,300000,3297,True,Flat,True,False,True,False,D,False,3972.6,4.0,22.75
Delicias,80.0,3,1.0,True,Calle de Embajadores,2,False,False,285000,3562,True,Flat,True,False,True,True,in process,False,3972.6,4.0,20.0
Delicias,151.0,3,2.0,True,Calle de Cáceres,2,False,False,479000,3172,True,Flat,False,False,True,True,in process,True,3972.6,5.0,30.2
Delicias,57.0,2,1.0,True,Paseo de las Delicias,3,False,False,235000,4123,True,Flat,False,False,True,False,E,False,3972.6,3.0,19.0
Delicias,111.0,2,2.0,True,Calle Párroco Eusebio Cuenca,1,False,False,367000,3306,True,Flat,False,False,True,True,in process,True,3972.6,4.0,27.75
Delicias,104.0,4,1.0,True,Paseo de las Delicias,6,False,False,373000,3587,True,Flat,True,False,True,True,not indicated,True,3972.6,5.0,20.8
Delicias,83.0,2,1.0,False,Calle de Juana Doña,4,False,False,298000,3602,True,Flat,False,False,True,False,in process,False,3972.6,3.0,27.666666666666668
El Pardo,450.0,5,3.0,True,TIRO A PICHON,missing,False,False,2350000,5222,True,missing,True,False,missing,missing,in process,True,5222.0,8.0,56.25
El Pardo,129.0,4,2.0,True,Calle Cabo López Martínez,missing,False,False,590000,4574,True,House,True,False,missing,missing,E,True,4574.0,6.0,21.5
El Viso,124.0,3,2.0,True,"Calle del Pinar, Madrid",1,False,False,1100000,8871,True,Flat,False,False,True,True,B,True,6255.45,5.0,24.8
El Viso,146.0,4,2.0,True,Calle Santiago Bernabéu,1,False,False,599000,4103,True,Flat,True,False,True,True,not indicated,True,6255.45,6.0,24.333333333333332
El Viso,52.0,1,1.0,True,Paseo de la Habana,4,False,False,445000,8558,True,Flat,False,False,True,True,E,False,6255.45,2.0,26.0
El Viso,134.0,3,2.0,True,Calle de Gabriel Lobo,1,False,False,750000,5597,True,Duplex,False,False,True,True,in process,False,6255.45,5.0,26.8
El Viso,81.0,1,1.0,True,Calle Alfonso Rodríguez Santamaría,1,False,False,750000,9259,True,Flat,False,False,True,True,E,False,6255.45,2.0,40.5
El Viso,81.0,1,1.0,True,Alfonso Rodriguez Santamaria,1,False,False,750000,9259,True,Flat,False,False,True,True,in process,False,6255.45,2.0,40.5
El Viso,306.0,4,4.0,True,Calle de Joaquín Costa,2,False,False,1700000,5556,True,Flat,True,False,True,True,in process,True,6255.45,8.0,38.25
El Viso,186.0,4,3.0,True,Calle de Gabriel Lobo,6,False,False,1485000,7984,True,Flat,False,False,True,True,C,False,6255.45,7.0,26.571428571428573
El Viso,81.0,1,1.0,True,Calle Alfonso Rodríguez Santamaría,1,False,False,750000,9259,True,Flat,False,False,True,True,in process,False,6255.45,2.0,40.5
El Viso,63.0,1,1.0,False,Calle de Felipe Campos,5,False,False,394000,6254,True,Attic,False,False,True,True,in process,False,6255.45,2.0,31.5
El Viso,180.0,4,3.0,True,Calle Luis Muriel,1,False,False,1125000,6250,True,Flat,True,False,True,True,in process,True,6255.45,7.0,25.714285714285715
El Viso,296.0,3,3.0,True,Avenida Doctor Arce,1,False,False,1750000,5912,True,Flat,False,False,True,True,E,True,6255.45,6.0,49.333333333333336
El Viso,296.0,3,3.0,True,Doctor Arce,1,False,False,1750000,5912,True,Flat,False,False,True,True,F,True,6255.45,6.0,49.333333333333336
El Viso,374.0,5,4.0,True,Paseo de la Castellana,3,False,False,2490000,6658,True,Flat,True,False,True,True,E,True,6255.45,9.0,41.55555555555556
El Viso,217.0,5,3.0,True,Velázquez,4,False,False,1600000,7373,True,Flat,False,False,True,True,E,True,6255.45,8.0,27.125
El Viso,106.0,3,2.0,True,Calle San Julio,1,False,False,590000,5566,True,Flat,True,False,True,True,not indicated,True,6255.45,5.0,21.2
El Viso,115.0,2,2.0,True,Paseo de la Castellana,8,False,False,795000,6913,True,Flat,False,False,True,True,A,False,6255.45,4.0,28.75
El Viso,378.0,5,5.0,True,Paseo de la Castellana,3,False,False,2490000,6587,True,Flat,False,False,True,True,in process,True,6255.45,10.0,37.8
El Viso,298.0,4,4.0,True,Calle del Príncipe de Vergara,1,False,False,1100000,3691,True,Flat,False,False,True,True,D,True,6255.45,8.0,37.25
El Viso,68.0,1,1.0,False,Calle de Felipe Campos,5,False,False,501000,7368,True,Attic,False,False,True,True,E,True,6255.45,2.0,34.0
El Viso,115.0,4,2.0,True,Calle de Joaquín Costa,2,False,False,575000,5000,True,Flat,True,False,True,True,G,False,6255.45,6.0,19.166666666666668
El Viso,129.0,1,3.0,True,Calle serrano,0,True,False,1070000,8295,True,Flat,False,False,True,True,in process,False,6255.45,4.0,32.25
El Viso,122.0,3,2.0,False,Francisco Silvela,3,False,False,575000,4713,True,Flat,False,False,True,True,in process,False,6255.45,5.0,24.4
El Viso,59.0,0,1.0,True,Paseo de la Habana,7,False,False,374000,6339,True,missing,False,False,True,True,in process,False,6255.45,1.0,59.0
El Viso,60.0,2,1.0,True,Paseo de la Habana,4,False,False,445000,7417,True,Flat,True,False,True,True,not indicated,False,6255.45,3.0,20.0
El Viso,200.0,4,4.0,True,Calle Segre,6,False,False,1600000,8000,True,Flat,False,missing,True,True,in process,False,6255.45,8.0,25.0
El Viso,186.0,3,2.0,True,Paseo de la Castellana,9,False,False,1098000,5903,True,Attic,True,False,True,True,in process,False,6255.45,5.0,37.2
El Viso,108.0,3,2.0,False,Calle San Julio,2,False,False,585000,5417,True,Flat,True,False,True,True,in process,False,6255.45,5.0,21.6
El Viso,511.0,6,4.0,True,Paseo de la Castellana,2,False,False,2900000,5675,True,Flat,True,False,True,True,G,False,6255.45,10.0,51.1
El Viso,81.0,1,1.0,True,Calle alfonso rodríguez santamaría,1,False,False,750000,9259,True,Flat,False,False,True,True,F,False,6255.45,2.0,40.5
El Viso,119.0,3,2.0,True,Calle de Gabriel Lobo,1,False,False,749990,6302,True,Duplex,False,False,True,True,D,False,6255.45,5.0,23.8
El Viso,365.0,5,3.0,True,Paseo de la Habana,6,False,False,1750000,4795,True,Flat,True,False,True,True,in process,True,6255.45,8.0,45.625
El Viso,425.0,6,4.0,True,Paseo de la Castellana,7,False,False,2350000,5529,True,Flat,True,False,True,True,in process,True,6255.45,10.0,42.5
El Viso,150.0,1,1.0,True,"Calle Serrano, Madrid",0,True,False,1070000,7133,True,Flat,False,False,True,False,in process,False,6255.45,2.0,75.0
El Viso,205.0,4,3.0,True,Calle de Marceliano Santa María,3,False,False,1125000,5488,True,Flat,False,False,True,True,in process,True,6255.45,7.0,29.285714285714285
El Viso,129.0,3,1.0,False,Calle Santiago Bernabéu,0,True,False,475000,3682,True,Flat,True,False,True,False,B,False,6255.45,4.0,32.25
El Viso,400.0,5,4.0,False,maria francisca,missing,False,False,2300000,5750,True,House,False,False,missing,missing,D,True,6255.45,9.0,44.44444444444444
El Viso,295.0,2,2.0,True,Paseo de la Habana,7,False,False,1650000,5593,True,Flat,True,False,True,True,in process,True,6255.45,4.0,73.75
El Viso,300.0,5,4.0,True,Calle Oria,0,True,False,1950000,6500,True,Flat,False,False,True,True,in process,True,6255.45,9.0,33.333333333333336
El Viso,366.0,5,4.0,True,Calle Tambre,1,False,False,2800000,7650,True,Flat,False,False,True,True,E,True,6255.45,9.0,40.666666666666664
El Viso,385.0,8,4.0,True,Calle Segre,missing,False,False,2700000,7013,True,House,False,missing,missing,missing,in process,False,6255.45,12.0,32.083333333333336
El Viso,374.0,3,4.0,True,Paseo de la Castellana,7,False,False,2200000,5882,True,Flat,False,False,True,True,in process,True,6255.45,7.0,53.42857142857143
El Viso,450.0,6,6.0,False,de sil,missing,False,False,3700000,8222,True,House,False,False,missing,missing,B,True,6255.45,12.0,37.5
El Viso,365.0,6,4.0,True,Paseo de la Habana,6,False,False,1650000,4521,True,Flat,False,False,True,True,in process,True,6255.45,10.0,36.5
El Viso,52.0,1,1.0,True,Paseo de la Habana,4,False,False,445000,8558,True,Flat,False,missing,True,True,E,False,6255.45,2.0,26.0
El Viso,90.0,2,2.0,True,Calle del Príncipe de Vergara,2,False,False,496000,5511,True,Flat,False,False,True,True,E,False,6255.45,4.0,22.5
El Viso,90.0,2,2.0,True,PRINCIPE DE VERGARA/FRANCISCO SILVELA/AV DE AMERICA/,2,False,False,450000,5000,True,Flat,False,False,True,True,D,False,6255.45,4.0,22.5
El Viso,59.0,1,1.0,True,"Calle Álvarez de Baena, Madrid",2,False,False,395000,6695,True,Flat,True,False,True,True,in process,False,6255.45,2.0,29.5
El Viso,330.0,4,4.0,True,Calle de Balbina Valverde,2,False,False,2400000,7273,True,Flat,False,False,True,True,in process,True,6255.45,8.0,41.25
El Viso,100.0,2,2.0,False,Glorieta López de Hoyos,3,False,False,575000,5750,True,Flat,False,False,True,True,in process,False,6255.45,4.0,25.0
El Viso,75.0,2,2.0,True,Calle Santiago Bernabéu,8,False,False,420000,5600,True,Flat,True,False,True,False,in process,False,6255.45,4.0,18.75
El Viso,186.0,3,2.0,True,Paseo de la Castellana,9,False,False,1190000,6398,True,Flat,True,False,True,True,C,False,6255.45,5.0,37.2
